id,question,answer,category,sub_category,question_type,difficulty_level,confidence,validation_score,review_status
qa_20250822_160549_a5301a7f,How many PhD faculty are there in Mechanical?,-------------------------------------------------------------------------------- Filled in Posts against Sanctioned Posts List of Doctoral Faculty Experience details of Faculty Faculty List (2023-24) ...,faculty,experience,numerical,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_dbc1935b,How many faculty members does Higher Education have?,"KLEF Deemed to be University got Mahatma Gandhi National Council of Rural Education Announces the Recipients of ""One District One Green Champion"" Awards! Swachhta Action Plan 2020-2021 (One District O...",faculty,research,numerical,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_f78fc810,What are the qualifications of faculty in Higher Education?,"KLEF Deemed to be University got Mahatma Gandhi National Council of Rural Education Announces the Recipients of ""One District One Green Champion"" Awards! Swachhta Action Plan 2020-2021 (One District O...",faculty,qualifications,factual,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_bc60646c,What research is being conducted in Higher Education?,"KLEF Deemed to be University got Mahatma Gandhi National Council of Rural Education Announces the Recipients of ""One District One Green Champion"" Awards! Swachhta Action Plan 2020-2021 (One District O...",faculty,research,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_6615713a,How many PhD faculty are there in Higher Education?,"KLEF Deemed to be University got Mahatma Gandhi National Council of Rural Education Announces the Recipients of ""One District One Green Champion"" Awards! Swachhta Action Plan 2020-2021 (One District O...",faculty,research,numerical,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_21b1b3bd,How many faculty members does Electrical and Electronics Engineering Power Electronics Lab Power Systems Research Lab Electrical Measurments Lab ANRF have?,Department of Electrical and Electronics Engineering Power Electronics Lab Power Systems Research Lab Electrical Measurments Lab ANRF (SERB) Sponsored 5-Day International Workshop on “Power Electronic...,faculty,research,numerical,advanced,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_666393e3,What are the qualifications of faculty in Electrical and Electronics Engineering Power Electronics Lab Power Systems Research Lab Electrical Measurments Lab ANRF?,Department of Electrical and Electronics Engineering Power Electronics Lab Power Systems Research Lab Electrical Measurments Lab ANRF (SERB) Sponsored 5-Day International Workshop on “Power Electronic...,faculty,qualifications,factual,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_5686128c,What research is being conducted in Electrical and Electronics Engineering Power Electronics Lab Power Systems Research Lab Electrical Measurments Lab ANRF?,Department of Electrical and Electronics Engineering Power Electronics Lab Power Systems Research Lab Electrical Measurments Lab ANRF (SERB) Sponsored 5-Day International Workshop on “Power Electronic...,faculty,research,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_efe0390f,How many PhD faculty are there in Electrical and Electronics Engineering Power Electronics Lab Power Systems Research Lab Electrical Measurments Lab ANRF?,Department of Electrical and Electronics Engineering Power Electronics Lab Power Systems Research Lab Electrical Measurments Lab ANRF (SERB) Sponsored 5-Day International Workshop on “Power Electronic...,faculty,research,numerical,advanced,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_01383758,How many faculty members does civil engineering has well equipped laboratories in all areas have?,The department of civil engineering has well equipped laboratories in all areas. 8 MoUs with MNCs & industries exclusively for Civil Engineering students 8 well equipped Academic laboratories Swear An...,faculty,general,numerical,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_5a08353e,What are the qualifications of faculty in civil engineering has well equipped laboratories in all areas?,The department of civil engineering has well equipped laboratories in all areas. 8 MoUs with MNCs & industries exclusively for Civil Engineering students 8 well equipped Academic laboratories Swear An...,faculty,qualifications,factual,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_54f63ca3,What research is being conducted in civil engineering has well equipped laboratories in all areas?,The department of civil engineering has well equipped laboratories in all areas. 8 MoUs with MNCs & industries exclusively for Civil Engineering students 8 well equipped Academic laboratories Swear An...,faculty,research,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_23f5169b,How many PhD faculty are there in civil engineering has well equipped laboratories in all areas?,The department of civil engineering has well equipped laboratories in all areas. 8 MoUs with MNCs & industries exclusively for Civil Engineering students 8 well equipped Academic laboratories Swear An...,faculty,general,numerical,advanced,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_c793215c,How many faculty members does ECE have?,USPs-Unique selling points Home About Us Vision & Mission Board of Studies Governance HOD Head Research Alternate HOD Deputy HOD's Professor In-Charges Cohorts Course Coordinators Governance HOD Head ...,faculty,research,numerical,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_31cd539b,What are the qualifications of faculty in ECE?,USPs-Unique selling points Home About Us Vision & Mission Board of Studies Governance HOD Head Research Alternate HOD Deputy HOD's Professor In-Charges Cohorts Course Coordinators Governance HOD Head ...,faculty,qualifications,factual,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_6ae2976d,What research is being conducted in ECE?,Tech - ECE student on being placed in KOSHIN LTD - JAPAN with a CTC of ₹26 LPA. USPs-Unique selling points Home About Us Vision & Mission Board of Studies Governance HOD Head Research Alternate HOD De...,faculty,research,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_88a7d006,How many PhD faculty are there in ECE?,USPs-Unique selling points Home About Us Vision & Mission Board of Studies Governance HOD Head Research Alternate HOD Deputy HOD's Professor In-Charges Cohorts Course Coordinators Governance HOD Head ...,faculty,research,numerical,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_6bf43a37,What is ASC?,ASC is to ensure that the faculty is made a facilitator for learning rather than just being an instructor thereby enabling the students to do innovative projects that contribute to the society,faculty,general,factual,basic,0.6,0.76,unreviewed
qa_20250822_160549_536c2522,What is the vision of ASC?,The vision of ASC is to ensure that the faculty is made a facilitator for learning rather than just being an instructor thereby enabling the students to do innovative projects that contribute to the s...,faculty,general,factual,basic,0.6,0.8599999999999999,unreviewed
qa_20250822_160549_72b6204f,What clubs and societies are available?,Student Clubs Take part in these professional clubs to nurture your personal interests and hobbies as it will help you gain valuable life & social skills. What's Happening Find and join student organi...,student_life,clubs,descriptive,basic,0.8,0.98,unreviewed
qa_20250822_160549_61e086dc,What cultural events does the university organize?,5) 18EC1101 - Digital System Design (Credits:4) 18CS1003 - Workshop Practice for Computer Engineers (Credits:2) Professional Core 18SC1202 - Data Structures (Credits:4) 18CS1201 - Computer Organizatio...,student_life,events,descriptive,basic,0.8,0.98,unreviewed
qa_20250822_160549_cf12d6a7,What sports teams can students join?,"What's Happening Find and join student organizations & hobby clubs within the campus! Students, faculty, and staff can access this through their portals or by signing-up for the newsletter. PO6 Broad ...",student_life,clubs,descriptive,basic,0.8,0.98,unreviewed
